time_interval,epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,fairness_B,imbalance_B,lat_n,lat_mean_ns,lat_p50_ns,lat_p95_ns,lat_p99_ns,lat_p999_ns,lat_max_ns,handoffs_committed,handoffs_pending,released_buffered_bytes,released_buffered_pkts,released_buffered_pkts_dropped_at_dst,handoff_buffer_overflow_pkts,pcie_drop_pkts,pcie_accept_pkts,pcie_accept_bytes,pcie_fifo_peak_bytes,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3]
252,252,1486500.0,1317000.0,169500.0,991,878,113,0.11402623612512607,0.42870159453302936,0.11093516425825735,0.18347481871851715,0.26771182206489547,0.7541868508922016,0.3186175580221995,878,584522.6226153709,18507.79541668296,1565876.8046213984,1572751.2994043496,1575892.1902845826,1576965.9034914672,0,0,0.0,0,0,0,0,878,1317000.0,18624.0,0.42870159453302936,658500.0,169500.0,326,0.00703125,453000.0,0.0,296,0.0015625,79500.0,0.0,52,0.0064453125000000005,295500.0,0.0,191
253,253,1438500.0,1261500.0,177000.0,959,841,118,0.12304483837330545,0.43350497159090884,0.1111106178977272,0.18614145190253611,0.26270405511948697,0.7445772734485562,0.32507820646506747,841,607537.774653348,18686.980910360813,1579321.8805719018,1583727.4130448462,1585451.8912911725,1586272.1932504773,0,0,0.0,0,0,0,0,841,1261500.0,16028.0,0.43350497159090884,660000.0,177000.0,323,0.0056640625,412500.0,0.0,274,0.001171875,78000.0,0.0,52,0.0041015625,288000.0,0.0,192
254,254,1522500.0,1315500.0,207000.0,1015,877,138,0.13596059113300485,0.4481209590517239,0.11393453663793097,0.19294677283669429,0.25853811303832724,0.7461829849492272,0.3224137931034481,877,588355.2612520393,18172.960687309504,1575174.173947084,1581047.0481376816,1583534.0282494102,1584281.4342873693,0,0,0.0,0,0,0,0,877,1315500.0,17688.0,0.4481209590517239,696000.0,207000.0,326,0.0041015625,429000.0,0.0,288,0.0005859375,78000.0,0.0,53,0.0029296875,319500.0,0.0,215
255,255,1449000.0,1269000.0,180000.0,966,846,120,0.12422360248447196,0.4351606688348414,0.11064563595871035,0.18736501746734888,0.25856392108263293,0.7475965544204171,0.3214285714285712,846,599530.0623176381,18213.349472030997,1568031.4213372692,1573544.0384642228,1578969.0557517472,1579030.0401377082,0,0,0.0,0,0,0,0,846,1269000.0,20132.0,0.4351606688348414,663000.0,180000.0,322,0.0035156249999999997,408000.0,0.0,273,0.0,78000.0,0.0,53,0.0039062499999999996,300000.0,0.0,199
256,256,1456500.0,1305000.0,151500.0,971,870,101,0.1040164778578784,0.41737272593896696,0.10595450960974175,0.179802323830331,0.2577511383680296,0.7801952554804926,0.2942842430484034,870,588757.4231555256,17786.364001318812,1570733.126599221,1575599.801309008,1576657.4886444989,1577005.5078921318,0,0,0.0,0,0,0,0,870,1305000.0,16596.0,0.41737272593896696,639000.0,151500.0,326,0.0035156249999999997,411000.0,0.0,274,0.0,103500.0,0.0,69,0.0029296875,303000.0,0.0,203
257,257,1443000.0,1258500.0,184500.0,962,839,123,0.12785862785862778,0.4352132342706011,0.11026815231765028,0.18761094301757714,0.25675482345653733,0.7431900240276511,0.3227650727650726,839,618450.8965584424,18547.056930333376,1589250.3418576778,1598197.8702067102,1602300.733990053,1602748.0775932372,0,0,0.0,0,0,0,0,839,1258500.0,17892.0,0.4352132342706011,673500.0,184500.0,327,0.0029296875,388500.0,0.0,260,0.0,82500.0,0.0,55,0.0029296875,298500.0,0.0,199
258,258,1341000.0,1212000.0,129000.0,894,808,86,0.09619686800894849,0.4030484068627449,0.10193397671568621,0.1738511304007149,0.25583282629288934,0.7629850541091653,0.2992170022371361,808,632001.7274922169,18471.74063937366,1581988.0879162909,1587055.2388539594,1589678.482405747,1590025.889448315,0,0,0.0,0,0,0,0,808,1212000.0,19704.0,0.4030484068627449,612000.0,129000.0,323,0.00234375,334500.0,0.0,224,0.0,85500.0,0.0,57,0.00234375,309000.0,0.0,207
259,259,1353000.0,1186500.0,166500.0,902,791,111,0.1230598669623059,0.426512996831797,0.10789778045794925,0.18395633091532623,0.25596983682192526,0.7312216446294658,0.32705099778270474,791,643181.1748807315,19216.892836391926,1573580.0931752175,1580864.8552535444,1583202.387288594,1584474.1268156767,0,0,0.0,0,0,0,0,791,1186500.0,18752.0,0.426512996831797,651000.0,166500.0,322,0.0033203125,337500.0,0.0,224,0.0,78000.0,0.0,52,0.0017578124999999998,286500.0,0.0,192
260,260,1468500.0,1224000.0,244500.0,979,816,163,0.16649642492339112,0.4652503842213112,0.1170450179303278,0.20103745815434215,0.2531542809686775,0.7162015740217661,0.3327374872318689,816,633211.9714142014,18697.61781553924,1583481.0499371663,1590379.0029007092,1594004.4754723513,1594837.7412182987,0,0,0.0,0,0,0,0,816,1224000.0,18888.0,0.4652503842213112,732000.0,244500.0,325,0.0017578124999999998,339000.0,0.0,228,0.0,91500.0,0.0,61,0.001171875,306000.0,0.0,205
261,261,1405500.0,1186500.0,219000.0,937,791,146,0.15581643543223042,0.4540595598118277,0.11424731182795693,0.19619171364551422,0.2532321388877899,0.7222634462561082,0.3247065101387403,791,640300.2630138464,18179.506610929966,1583362.6355030686,1589038.9383100003,1593921.2757056868,1593945.3462496698,0,0,0.0,0,0,0,0,791,1186500.0,16992.0,0.4540595598118277,697500.0,219000.0,321,0.0017578124999999998,315000.0,0.0,210,0.0,94500.0,0.0,63,0.001171875,298500.0,0.0,199
262,262,1402500.0,1209000.0,193500.0,935,806,129,0.1379679144385026,0.4397694275442475,0.11091891938606188,0.18986365395987784,0.2544519811860344,0.7398178519323402,0.3125668449197858,806,629907.8544140684,18922.2792352885,1567006.9039118737,1573236.848684466,1577192.1287463584,1577231.0397241414,0,0,0.0,0,0,0,0,806,1209000.0,17536.0,0.4397694275442475,678000.0,193500.0,323,0.0017578124999999998,322500.0,0.0,215,0.0,100500.0,0.0,67,0.0021484374999999997,301500.0,0.0,200
263,263,1372500.0,1222500.0,150000.0,915,815,100,0.10928961748633872,0.41303449155011634,0.1038445603875291,0.17851201188525484,0.2528414117311034,0.751044182182879,0.3112021857923495,815,636773.4978364249,18646.83523964882,1574554.4584536613,1582569.4934352105,1585399.1453915979,1585432.9032756686,0,0,0.0,0,0,0,0,815,1222500.0,18392.0,0.41303449155011634,643500.0,150000.0,330,0.0017578124999999998,345000.0,0.0,230,0.0,91500.0,0.0,61,0.0005859375,292500.0,0.0,197
264,264,1494000.0,1293000.0,201000.0,996,862,134,0.1345381526104417,0.44374914710698665,0.11137673990174667,0.19189574604937332,0.25198349506679674,0.7629342964198039,0.30572289156626486,862,597777.9759884989,17719.022249668837,1583100.8789640977,1587618.046284812,1589891.2194829853,1589931.757966876,0,0,0.0,0,0,0,0,862,1293000.0,16028.0,0.44374914710698665,687000.0,201000.0,323,0.001171875,397500.0,0.0,266,0.0,111000.0,0.0,74,0.0005859375,298500.0,0.0,199
265,265,1387500.0,1243500.0,144000.0,925,829,96,0.10378378378378371,0.4115922886690645,0.10304455654226613,0.178140276806386,0.2507142251862643,0.7735568108258626,0.29702702702702677,829,617230.4787660466,18516.00500831008,1588690.088969779,1593997.1574204958,1597460.874568812,1597754.521599859,0,0,0.0,0,0,0,0,829,1243500.0,19868.0,0.4115922886690645,625500.0,144000.0,322,0.0005859375,370500.0,0.0,248,0.0,103500.0,0.0,69,0.0,288000.0,0.0,193
266,266,1317000.0,1188000.0,129000.0,878,792,86,0.09794988610478353,0.40311204315110544,0.10092449516277636,0.17446822616222096,0.2507292503131026,0.7591804738156578,0.3012528473804097,792,642354.7111693426,18854.764290317893,1581902.0752629892,1588015.7507851096,1591943.0479997718,1593758.7728683054,0,0,0.0,0,0,0,0,792,1188000.0,17284.0,0.40311204315110544,610500.0,129000.0,320,0.0005859375,321000.0,0.0,214,0.0,90000.0,0.0,60,0.0,295500.0,0.0,197
267,267,1419000.0,1219500.0,199500.0,946,813,133,0.14059196617336142,0.44173177083333315,0.11057942708333329,0.19119104444899698,0.25066549335990707,0.729723999817348,0.3266384778012683,813,624941.0756199984,18756.167341679335,1567464.5986958623,1574640.6626936293,1578742.7424329515,1579590.3869437575,0,0,0.0,0,0,0,0,813,1219500.0,20588.0,0.44173177083333315,684000.0,199500.0,325,0.0005859375,348000.0,0.0,232,0.0,79500.0,0.0,53,0.0,307500.0,0.0,205
268,268,1420500.0,1258500.0,162000.0,947,839,108,0.11404435058078134,0.42003636853448256,0.10588799838362065,0.18137932469276766,0.2541870128383796,0.754658505306455,0.31177402323125625,839,612018.5336756621,18622.72973689437,1564611.7091923594,1570799.4761906457,1575015.1860879504,1576489.32071805,0,0,0.0,0,0,0,0,839,1258500.0,20724.0,0.42003636853448256,652500.0,162000.0,327,0.003515625,376500.0,0.0,248,0.0,85500.0,0.0,57,0.0,306000.0,0.0,204
269,269,1507500.0,1332000.0,175500.0,1005,888,117,0.11641791044776112,0.4279526135722346,0.10728112214305864,0.18514039002958438,0.2513714972634128,0.760764933973264,0.31268656716417875,888,580844.2155036826,19089.229132771492,1572503.2287932008,1579926.8076440562,1585758.7633027649,1587230.9096254706,0,0,0.0,0,0,0,0,888,1332000.0,18424.0,0.4279526135722346,664500.0,175500.0,326,0.001171875,453000.0,0.0,304,0.0,85500.0,0.0,57,0.0,304500.0,0.0,203
270,270,1564500.0,1332000.0,232500.0,1043,888,155,0.14860977948226262,0.45744639121338887,0.11450808217834722,0.19799566953613798,0.2506426316948095,0.7432835555749905,0.32526366251198446,888,579028.2490461838,18363.703998684883,1581128.6023797512,1585299.7293655323,1587464.7070598616,1587775.6009662151,0,0,0.0,0,0,0,0,888,1332000.0,15632.0,0.45744639121338887,717000.0,232500.0,324,0.0005859375,444000.0,0.0,297,0.0,78000.0,0.0,52,0.0,325500.0,0.0,217
271,271,1536000.0,1345500.0,190500.0,1024,897,127,0.12402343749999993,0.43646763392857124,0.10911690848214281,0.1889960294559147,0.2500034366888172,0.7693644197130849,0.3056640624999998,897,567137.1597791932,18760.18258345127,1574029.294669473,1578625.8247251534,1583567.8143717737,1585405.8429533243,0,0,0.0,0,0,0,0,897,1345500.0,17496.0,0.43646763392857124,672000.0,190500.0,322,0.0,462000.0,0.0,309,0.0,99000.0,0.0,66,0.0,303000.0,0.0,202
272,272,1494000.0,1303500.0,190500.0,996,869,127,0.1275100401606425,0.4352132881637166,0.10929160329092916,0.18817139483945197,0.2522475199189439,0.761865557473842,0.3092369477911645,869,591646.0030412022,18201.214225411415,1574114.9812627553,1579825.2971749401,1582640.5224608555,1584055.8153572679,0,0,0.0,0,0,0,0,869,1303500.0,16428.0,0.4352132881637166,678000.0,190500.0,325,0.0009765625,415500.0,0.0,276,0.0009765625,100500.0,0.0,66,0.0,300000.0,0.0,200
273,273,1507500.0,1275000.0,232500.0,1005,850,155,0.15422885572139294,0.45716145833333305,0.11429036458333326,0.1979567182739038,0.25000328112366804,0.7407721148007006,0.31417910447761166,850,604593.7088526519,18107.38278788328,1573566.5197258801,1578665.471462707,1582272.1296022169,1583187.9973130822,0,0,0.0,0,0,0,0,850,1275000.0,16092.0,0.45716145833333305,720000.0,232500.0,324,0.0,357000.0,0.0,239,0.0,96000.0,0.0,65,0.0,334500.0,0.0,223
274,274,1483500.0,1234500.0,249000.0,989,823,166,0.1678463094034377,0.4641143176020406,0.11627272002551015,0.2008268357248363,0.25105422558711915,0.7153040031592341,0.33442871587462064,823,623223.7184920491,18810.07685303688,1576081.4716091217,1580447.0245555365,1582534.8199690026,1582813.6877456307,0,0,0.0,0,0,0,0,823,1234500.0,19012.0,0.4641143176020406,735000.0,249000.0,325,0.0009765625,346500.0,0.0,230,0.0,82500.0,0.0,55,0.0,319500.0,0.0,213
275,275,1552500.0,1345500.0,207000.0,1035,897,138,0.13333333333333325,0.4493930034355178,0.11420371960887946,0.1935226745503308,0.25830028939274874,0.7779841153179116,0.28913043478260847,897,591290.0624650104,18028.253935039043,1575290.5341694236,1579855.4300062798,1584237.8646823997,1584849.2287898064,0,0,0.0,0,0,0,0,897,1345500.0,20476.0,0.4493930034355178,709500.0,207000.0,326,0.003515625,391500.0,0.0,258,0.001953125,136500.0,0.0,89,0.001953125,315000.0,0.0,208
276,276,1509000.0,1279500.0,229500.0,1006,853,153,0.15208747514910528,0.46105263157894716,0.11838815789473678,0.1978463599055888,0.26365756055025424,0.7501764186132015,0.31411530815109323,853,595452.6783429728,18195.777668058872,1569719.4916202307,1573766.8398193074,1576481.0541116872,1577137.171596527,0,0,0.0,0,0,0,0,853,1279500.0,15348.0,0.46105263157894716,712500.0,229500.0,322,0.00625,390000.0,0.0,256,0.001171875,112500.0,0.0,75,0.005078124999999999,294000.0,0.0,192
277,277,1498500.0,1269000.0,229500.0,999,846,153,0.15315315315315306,0.459121786925887,0.11697771235647177,0.1975426220310128,0.25962051029306193,0.7367865801620043,0.32657657657657624,846,609086.1818821854,18303.251231104136,1573271.438873887,1580111.5632867545,1584659.5960207318,1585367.2767692804,0,0,0.0,0,0,0,0,846,1269000.0,15260.0,0.459121786925887,718500.0,229500.0,327,0.0046875,396000.0,0.0,264,0.0005859375,105000.0,0.0,71,0.0035156249999999997,279000.0,0.0,186
278,278,1512000.0,1293000.0,219000.0,1008,862,146,0.14484126984126974,0.45473321143616996,0.1158805684840425,0.19564236796541384,0.2597138175914381,0.7599217389743498,0.3070436507936505,862,587644.6694605652,18272.263687819242,1555570.610873127,1563627.196842484,1567395.430928141,1568376.7481896877,0,0,0.0,0,0,0,0,862,1293000.0,18556.0,0.45473321143616996,705000.0,219000.0,324,0.0046875,399000.0,0.0,266,0.0005859375,124500.0,0.0,83,0.0035156249999999997,283500.0,0.0,189
279,279,1467000.0,1285500.0,181500.0,978,857,121,0.12372188139059297,0.43424018252212365,0.11031785813053092,0.1870221484644912,0.25812891531954446,0.7562381798746355,0.3133946830265846,857,602428.1604675639,18313.621695756912,1554202.1206918596,1562624.1493628263,1566268.3200985056,1567802.0510143638,0,0,0.0,0,0,0,0,857,1285500.0,19536.0,0.43424018252212365,678000.0,181500.0,330,0.0035156249999999997,406500.0,0.0,273,0.0,109500.0,0.0,74,0.0035156249999999997,273000.0,0.0,182
280,280,1488000.0,1288500.0,199500.0,992,859,133,0.1340725806451612,0.4437082992919388,0.1127825435729847,0.1910623868554985,0.25840467012738655,0.7601391643956669,0.30897177419354804,859,596184.62362981,18377.176287949085,1564046.7292434038,1569463.0501425194,1572376.6796587373,1572390.8172296882,0,0,0.0,0,0,0,0,859,1288500.0,20276.0,0.4437082992919388,688500.0,199500.0,328,0.0035156249999999997,406500.0,0.0,271,0.0009765625,120000.0,0.0,79,0.0029296875,273000.0,0.0,183
281,281,1479000.0,1270500.0,208500.0,986,847,139,0.1409736308316429,0.4480266702586204,0.1133250269396551,0.19324319300588738,0.25590300164395857,0.7455033433531685,0.320993914807302,847,604674.1712038259,18653.61321771145,1568075.8504976868,1572040.5021537936,1574751.2912440875,1576403.9727324843,0,0,0.0,0,0,0,0,847,1270500.0,16476.0,0.4480266702586204,696000.0,208500.0,326,0.0029296875,399000.0,0.0,267,0.0,102000.0,0.0,69,0.00234375,282000.0,0.0,189
282,282,1401000.0,1200000.0,201000.0,934,800,134,0.14346895074946459,0.4442116864106751,0.11237128097766877,0.19159128334978953,0.2559538389246534,0.7300245696955902,0.32441113490364004,800,638347.1182905197,19340.365456968546,1565886.4716698914,1571374.298194006,1576886.1559291275,1577023.1771858335,0,0,0.0,0,0,0,0,800,1200000.0,20900.0,0.4442116864106751,688500.0,201000.0,325,0.0029296875,336000.0,0.0,224,0.0,103500.0,0.0,69,0.00234375,273000.0,0.0,182
283,283,1386000.0,1173000.0,213000.0,924,782,142,0.15367965367965358,0.4502825797872338,0.11359603557180845,0.19438798029853077,0.2545655187097287,0.7025436448376648,0.3452380952380949,782,660024.1459423184,19108.00211545825,1569846.3059337647,1575135.8305827952,1578357.9301208232,1580748.9779036045,0,0,0.0,0,0,0,0,782,1173000.0,17752.0,0.4502825797872338,705000.0,213000.0,327,0.00234375,324000.0,0.0,217,0.0,84000.0,0.0,56,0.0017578124999999998,273000.0,0.0,183
284,284,1408500.0,1198500.0,210000.0,939,799,140,0.149094781682641,0.4500192797746778,0.11377435119366945,0.1941346533920727,0.2556572585444728,0.7108245594234212,0.34584664536741183,799,643493.2561205697,18863.361769735813,1571803.8790214777,1575444.802887113,1576966.9472333537,1578739.1741290689,0,0,0.0,0,0,0,0,799,1198500.0,19860.0,0.4500192797746778,699000.0,210000.0,325,0.0033203125,358500.0,0.0,238,0.0,78000.0,0.0,52,0.0017578124999999998,273000.0,0.0,182
285,285,1470000.0,1255500.0,214500.0,980,837,143,0.1459183673469387,0.45160590277777757,0.11363389756944439,0.1951292545418551,0.25324972624825615,0.7421350988792246,0.3214285714285712,837,612638.4874277994,18245.693525969982,1570496.992903781,1574618.6949672962,1578228.1052604383,1578352.1512935758,0,0,0.0,0,0,0,0,837,1255500.0,15464.0,0.45160590277777757,702000.0,214500.0,326,0.0017578124999999998,385500.0,0.0,259,0.0,109500.0,0.0,73,0.001171875,273000.0,0.0,183
286,286,1452000.0,1230000.0,222000.0,968,820,148,0.15289256198347098,0.45476877653927794,0.11491289725981949,0.1962204682471944,0.25537968716384984,0.7325857032955349,0.3264462809917352,820,620970.7794357855,18645.543968230486,1569663.423772478,1574412.7364715666,1576982.1820629875,1577534.3025966883,0,0,0.0,0,0,0,0,820,1230000.0,17440.0,0.45476877653927794,706500.0,222000.0,325,0.0037109375,366000.0,0.0,242,0.0,105000.0,0.0,70,0.001171875,274500.0,0.0,183
287,287,1434000.0,1251000.0,183000.0,956,834,122,0.1276150627615062,0.43325567544843024,0.10889985636210757,0.18726798890431326,0.2527086659104254,0.7415181903741928,0.32688284518828437,834,613541.7010063741,18898.650339990854,1573872.2068449496,1580622.8760004598,1583881.5890602868,1585497.4015930295,0,0,0.0,0,0,0,0,834,1251000.0,18688.0,0.43325567544843024,669000.0,183000.0,326,0.0017578124999999998,403500.0,0.0,271,0.0,87000.0,0.0,58,0.0005859375,274500.0,0.0,184
288,288,1354500.0,1201500.0,153000.0,903,801,102,0.11295681063122916,0.4171792473591547,0.10473426496478867,0.18039067049743876,0.25210993869555515,0.7376516629093949,0.32751937984496093,801,639941.9966684853,18879.149635851383,1578236.906079471,1585727.3586802483,1590486.0877353789,1591286.6231532693,0,0,0.0,0,0,0,0,801,1201500.0,16236.0,0.4171792473591547,639000.0,153000.0,323,0.001171875,364500.0,0.0,244,0.0,78000.0,0.0,52,0.0005859375,273000.0,0.0,182
289,289,1390500.0,1227000.0,163500.0,927,818,109,0.11758360302049614,0.4214699074074072,0.1056604456018518,0.18233330543396103,0.2513925922913516,0.7436240693114202,0.3238942826321465,818,625494.8605969413,18722.09542489052,1584605.5824578435,1591976.2963087023,1595861.0911726523,1596167.8704554439,0,0,0.0,0,0,0,0,818,1227000.0,20080.0,0.4214699074074072,648000.0,163500.0,326,0.001171875,382500.0,0.0,255,0.0,82500.0,0.0,55,0.0,277500.0,0.0,186
290,290,1477500.0,1279500.0,198000.0,985,853,132,0.13401015228426388,0.4430095996732024,0.11089888429330061,0.19174436013568263,0.2506635737909893,0.7458885701018786,0.3205583756345176,853,611654.7541394135,18644.56803482771,1590001.947167599,1598266.238439517,1600469.2850876302,1601792.4417987466,0,0,0.0,0,0,0,0,853,1279500.0,17212.0,0.4430095996732024,688500.0,198000.0,323,0.0005859375,397500.0,0.0,266,0.0,88500.0,0.0,59,0.0,303000.0,0.0,202
291,291,1404000.0,1224000.0,180000.0,936,816,120,0.1282051282051281,0.4334339488636362,0.10835848721590904,0.18768240528925714,0.25000346074289886,0.7348023296384766,0.332264957264957,816,622573.9030071214,19101.625995904207,1582265.8265072256,1589456.4229621529,1595357.2913575305,1596350.0123203397,0,0,0.0,0,0,0,0,816,1224000.0,18580.0,0.4334339488636362,660000.0,180000.0,321,0.0,393000.0,0.0,263,0.0,78000.0,0.0,52,0.0,273000.0,0.0,182
292,292,1332000.0,1168500.0,163500.0,888,779,109,0.12274774774774766,0.42206301109813066,0.10551575277453266,0.1827586448043673,0.25000355398012725,0.7298954414857379,0.32995495495495475,779,649353.7584651213,19527.871954381466,1582417.4083823203,1587513.42280097,1590002.2299936414,1590285.9668405652,0,0,0.0,0,0,0,0,779,1168500.0,17432.0,0.42206301109813066,642000.0,163500.0,323,0.0,339000.0,0.0,226,0.0,78000.0,0.0,52,0.0,273000.0,0.0,182
293,293,1315500.0,1188000.0,127500.0,877,792,85,0.09692132269099195,0.3996151054400976,0.1001479169850244,0.17289792152051697,0.2512243800756799,0.7498108726763661,0.31556442417331776,792,643802.6574015308,18740.702974170446,1572550.7977195263,1579138.462269041,1582634.0365584148,1582759.9598113298,0,0,0.0,0,0,0,0,792,1188000.0,18068.0,0.3996151054400976,613500.0,127500.0,323,0.0009765625,345000.0,0.0,229,0.0,84000.0,0.0,56,0.0,273000.0,0.0,182
294,294,1315500.0,1180500.0,135000.0,877,787,90,0.10262257696693265,0.40283627717391285,0.10085555366847822,0.1743488161036592,0.2507297495297369,0.7405012227292858,0.32297605473204083,787,644579.7877952876,18874.44201183319,1562717.4973939718,1566837.0025875426,1569259.5492618678,1569428.432203412,0,0,0.0,0,0,0,0,787,1180500.0,17712.0,0.40283627717391285,621000.0,135000.0,326,0.0005859375,343500.0,0.0,229,0.0,78000.0,0.0,52,0.0,273000.0,0.0,182
295,295,1413000.0,1216500.0,196500.0,942,811,131,0.13906581740976637,0.437818712554466,0.1094546781386165,0.18958106366218225,0.2500034260834062,0.7199684544634338,0.34023354564755803,811,636834.1665079332,19227.989550828934,1569364.1425649822,1574919.3015678644,1578769.1269516146,1579236.2387167811,0,0,0.0,0,0,0,0,811,1216500.0,17660.0,0.437818712554466,688500.0,196500.0,327,0.0,369000.0,0.0,247,0.0,78000.0,0.0,52,0.0,277500.0,0.0,185
296,296,1456500.0,1237500.0,219000.0,971,825,146,0.15036045314109156,0.44971594678874716,0.11291726794718679,0.1944512165956445,0.2521749634661523,0.7351724320767016,0.3205458290422243,825,619373.4244219763,18077.473687708378,1566284.0292188406,1570906.0719047952,1574020.8007898664,1574518.8364685774,0,0,0.0,0,0,0,0,825,1237500.0,17124.0,0.44971594678874716,706500.0,219000.0,325,0.0,349500.0,0.0,233,0.0009765625,100500.0,0.0,66,0.0009765625,300000.0,0.0,199
297,297,1362000.0,1203000.0,159000.0,908,802,106,0.1167400881057268,0.41726275802752266,0.10431568950688067,0.18068007425249694,0.2500035948657433,0.7446979167419375,0.312224669603524,802,646191.6980704973,18800.96823734045,1568354.5997487872,1580995.2032530599,1590503.7643355175,1590963.6506441832,0,0,0.0,0,0,0,0,802,1203000.0,16944.0,0.41726275802752266,654000.0,159000.0,329,0.0,325500.0,0.0,217,0.0,102000.0,0.0,69,0.0,280500.0,0.0,188
298,298,1380000.0,1185000.0,195000.0,920,790,130,0.14130434782608686,0.43848430616740064,0.10962107654185016,0.18986927415088128,0.2500034208827995,0.7239880932014918,0.32826086956521716,790,650925.7013250027,19027.628904551268,1582353.5753198774,1587671.2757313729,1590195.9453164046,1591602.2688732147,0,0,0.0,0,0,0,0,790,1185000.0,17596.0,0.43848430616740064,681000.0,195000.0,324,0.0,325500.0,0.0,217,0.0,91500.0,0.0,61,0.0,282000.0,0.0,188
299,299,1438500.0,1251000.0,187500.0,959,834,125,0.13034410844629815,0.4404227737831856,0.1123029590707964,0.18945642371097945,0.26001094884239445,0.7319200784381138,0.3349843587069863,834,624012.1951663798,18333.397204250097,1586098.4045739262,1590121.208113832,1592677.8847737839,1593079.1484800577,0,0,0.0,0,0,0,0,834,1251000.0,15100.0,0.4404227737831856,678000.0,187500.0,320,0.0068359375,405000.0,0.0,263,0.0,78000.0,0.0,52,0.001953125,277500.0,0.0,183
300,300,1348500.0,1218000.0,130500.0,899,812,87,0.09677419354838702,0.40648818597560954,0.10489353086890238,0.17413234575794936,0.2662486532430269,0.7553590988788323,0.31395995550611766,812,630991.3109793616,19087.97244247794,1582474.2496555834,1588769.0179860191,1594665.9290126471,1594995.2994032502,0,0,0.0,0,0,0,0,812,1218000.0,17180.0,0.40648818597560954,615000.0,130500.0,322,0.005078125,372000.0,0.0,247,0.001953125,81000.0,0.0,52,0.0060546875,280500.0,0.0,182
301,301,1369500.0,1233000.0,136500.0,913,822,91,0.0996714129244249,0.4091127098321341,0.10457309933303353,0.17582691201270825,0.2612990894586699,0.7788588396664686,0.28888280394304466,822,624464.3037512504,17250.45008456707,1572109.369837892,1576893.6893862367,1579475.4128064115,1581749.8371543884,0,0,0.0,0,0,0,0,822,1233000.0,18332.0,0.4091127098321341,625500.0,136500.0,326,0.0035156249999999997,348000.0,0.0,234,0.0021484374999999997,123000.0,0.0,81,0.0035156249999999997,273000.0,0.0,183
302,302,1378500.0,1242000.0,136500.0,919,828,91,0.09902067464635467,0.4098509557038833,0.10451352017597083,0.17628924727730216,0.26006720087462676,0.798899121794702,0.26849836779107705,828,611587.0766961512,16909.966381281614,1573994.281596598,1579123.646083933,1582647.5802275923,1582756.9067148566,0,0,0.0,0,0,0,0,828,1242000.0,17464.0,0.4098509557038833,618000.0,136500.0,322,0.0035156249999999997,336000.0,0.0,224,0.001171875,142500.0,0.0,96,0.0035156249999999997,282000.0,0.0,188
303,303,1410000.0,1249500.0,160500.0,940,833,107,0.11382978723404248,0.4226859519009214,0.10742930047523036,0.1820168134697595,0.25835574291791774,0.7668008886420439,0.3010638297872339,833,621880.4240485344,17559.489957988262,1580890.2340907454,1584712.6393736291,1588348.0261468296,1589475.42937541,0,0,0.0,0,0,0,0,833,1249500.0,17208.0,0.4226859519009214,651000.0,160500.0,327,0.0035156249999999997,369000.0,0.0,246,0.0005859375,117000.0,0.0,79,0.0029296875,273000.0,0.0,183
304,304,1417500.0,1251000.0,166500.0,945,834,111,0.11746031746031739,0.4270036446304848,0.1082157549076212,0.18405429473559973,0.2568877943863813,0.7746976768395302,0.2939153439153437,834,610207.7076957566,16851.73731714487,1578303.4961369901,1585241.4308246123,1589557.302341605,1590072.2234104276,0,0,0.0,0,0,0,0,834,1251000.0,20224.0,0.4270036446304848,649500.0,166500.0,323,0.00234375,369000.0,0.0,248,0.0005859375,126000.0,0.0,84,0.0029296875,273000.0,0.0,182
305,305,1297500.0,1170000.0,127500.0,865,780,85,0.09826589595375715,0.40266479192260424,0.10222869798065105,0.17346160629570367,0.2577911138940629,0.7664323673180066,0.2898843930635835,780,644892.295168533,17989.88950058818,1560633.423379317,1564732.2884199286,1567090.9806918802,1567093.1536743045,0,0,0.0,0,0,0,0,780,1170000.0,16460.0,0.40266479192260424,610500.0,127500.0,323,0.0033203125,297000.0,0.0,197,0.0,117000.0,0.0,79,0.0029296875,273000.0,0.0,182
306,306,1317000.0,1203000.0,114000.0,878,802,76,0.08656036446469242,0.391483410493827,0.09874975887345676,0.16901137608988423,0.25450132059880776,0.7752190247866068,0.2881548974943049,802,641350.7191154304,17929.33610421419,1561949.8230755539,1566043.9388883663,1569108.5867525344,1570568.4518792033,0,0,0.0,0,0,0,0,802,1203000.0,19192.0,0.391483410493827,607500.0,114000.0,330,0.0017578124999999998,319500.0,0.0,215,0.0,117000.0,0.0,78,0.0017578124999999998,273000.0,0.0,184
