time_interval,epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,fairness_B,imbalance_B,lat_n,lat_mean_ns,lat_p50_ns,lat_p95_ns,lat_p99_ns,lat_p999_ns,lat_max_ns,reassignments,pred_risk_max,pcie_drop_pkts,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3]
973,973,144000.0,127500.0,16500.0,96,85,11,0.11458333333333255,0.4136120854591821,0.10564911511479554,0.17782402872959976,0.26089233701820824,0.6512153759185981,0.3906249999999971,85,228361.35479735126,9692.261019952595,509069.8097804628,510183.15829500346,510240.72534086904,510247.1216792986,0,0.29783334932152483,0,0.4136120854591821,73500.0,16500.0,30,0.007421875,48000.0,0.0,25,0.0015625,12000.0,0.0,7,0.0,10500.0,0.0,7
974,974,105000.0,91500.0,13500.0,70,61,9,0.12857142857142734,0.427665441176468,0.10750229779411699,0.1848487534558087,0.2527424363608693,0.6782945736434108,0.37142857142856767,61,209875.38724227995,8131.79804103449,509646.75934515893,510964.4084276028,511303.4517669826,511341.1232491359,0,0.22115759125395032,0,0.427665441176468,51000.0,13500.0,30,0.00234375,36000.0,0.0,28,0.0,10500.0,0.0,9,0.0,7500.0,0.0,5
975,975,127500.0,114000.0,13500.0,85,76,9,0.10588235294117564,0.4034446022727257,0.10242365056818142,0.17380118537583206,0.25777177195744727,0.6430224279102884,0.402941176470585,76,235189.57952071985,9412.597433447838,510459.5830497341,511124.1398914587,511147.48289369734,511150.07656061277,0,0.2726774400991964,0,0.4034446022727257,66000.0,13500.0,29,0.0042968749999999995,42000.0,0.0,26,0.001953125,12000.0,0.0,6,0.0,7500.0,0.0,5
976,976,130500.0,106500.0,24000.0,87,71,16,0.18390804597701008,0.48370276162790415,0.12243936228197605,0.20858632650039025,0.256265770426304,0.6750802711380663,0.3706896551724108,71,195150.14756842187,8188.638118647039,509216.4579979386,510030.97090604267,510081.7730969769,510087.4177848585,0,0.27457293201759797,0,0.48370276162790415,64500.0,24000.0,29,0.00546875,43500.0,0.0,27,0.0005859375,12000.0,0.0,9,0.0,10500.0,0.0,7
977,977,106500.0,93000.0,13500.0,71,62,9,0.1267605633802805,0.4181059966216194,0.10511243665540485,0.18070944926626978,0.252805134970187,0.6433129147524247,0.3978873239436582,62,230510.1664088944,9693.982917573303,509210.2861010693,510114.9314082432,510198.3208852494,510207.58638269454,0,0.24264753643370607,0,0.4181059966216194,55500.0,13500.0,30,0.00234375,34500.0,0.0,27,0.0,9000.0,0.0,7,0.0,7500.0,0.0,5
978,978,154500.0,130500.0,24000.0,103,87,16,0.15533980582524173,0.4592064950980371,0.11831724877450928,0.19683202492141494,0.26542451606209727,0.6672327044025157,0.3810679611650458,87,205980.99818856933,8355.026384726167,509125.5229470335,510280.72054037714,510648.1361303909,510688.96008483693,0,0.3112553120066736,0,0.4592064950980371,76500.0,24000.0,29,0.0091796875,52500.0,0.0,28,0.0029296875,15000.0,0.0,7,0.001953125,10500.0,0.0,5
979,979,103500.0,90000.0,13500.0,69,60,9,0.1304347826086944,0.4262276785714262,0.10758231026785654,0.18397760927966955,0.25481339198994396,0.6557851239669421,0.387681159420286,60,221417.73375322652,8617.142200889066,509022.78621953353,510520.4201864654,511136.9335889125,511205.4350780733,0,0.22901928728428564,0,0.4262276785714262,52500.0,13500.0,30,0.0041015625,34500.0,0.0,27,0.0,9000.0,0.0,9,0.0,7500.0,0.0,7
980,980,112500.0,96000.0,16500.0,75,64,11,0.14666666666666536,0.443961148648646,0.1114297402871615,0.1919884393214558,0.2519819221102806,0.6856411506582155,0.36999999999999633,64,208122.73083733243,8274.059117121622,509090.1768291464,510281.4139145602,510848.8144755716,510911.8589823507,0,0.24961909824086295,0,0.443961148648646,55500.0,16500.0,30,0.0017578124999999998,36000.0,0.0,28,0.0,13500.0,0.0,9,0.0,7500.0,0.0,5
981,981,150000.0,132000.0,18000.0,100,88,12,0.1199999999999992,0.4185096153846139,0.10799654447115348,0.17930177353725274,0.26620908796056164,0.6400409626216078,0.399999999999997,88,232614.07571783077,9672.566197205335,510715.694193011,511643.84392210306,512097.57333261095,512147.98771155626,0,0.31281922517303923,0,0.4185096153846139,78000.0,18000.0,32,0.0095703125,49500.0,0.0,25,0.001953125,12000.0,0.0,6,0.001953125,10500.0,0.0,5
982,982,112500.0,97500.0,15000.0,75,65,10,0.13333333333333214,0.43595920138888633,0.10986870659722159,0.18827390561187093,0.2540341072996547,0.7041812719078618,0.35666666666666313,65,205725.16884835367,7180.265436246991,511781.36847323104,512957.637202367,513506.4239812042,513567.40028996393,0,0.2324261996870571,0,0.43595920138888633,54000.0,15000.0,31,0.0035156249999999997,36000.0,0.0,29,0.0,15000.0,0.0,12,0.0,7500.0,0.0,7
983,983,105000.0,88500.0,16500.0,70,59,11,0.15714285714285564,0.443375211148646,0.11113677153716149,0.19181854915603774,0.25132379084168144,0.6400208986415883,0.39999999999999614,59,226729.05502644787,8891.573383830488,512843.9964225475,513697.8714457519,513765.92778090975,513773.4895959273,0,0.24742185245546103,0,0.443375211148646,55500.0,16500.0,30,0.001171875,33000.0,0.0,26,0.0,9000.0,0.0,6,0.0,7500.0,0.0,5
984,984,157500.0,138000.0,19500.0,105,92,13,0.12380952380952304,0.42999004289215514,0.11120844822303878,0.18407456315558948,0.2673970752381029,0.6858049265986563,0.3690476190476164,92,213523.37427540767,9376.16694778949,513613.85455773247,514799.3466193514,514995.0954384899,515016.8453072831,0,0.30938920962388117,0,0.42999004289215514,76500.0,19500.0,30,0.0099609375,52500.0,0.0,26,0.0029296875,18000.0,0.0,9,0.001953125,10500.0,0.0,5
985,985,103500.0,88500.0,15000.0,69,59,10,0.14492753623188265,0.43595920138888633,0.10986870659722159,0.18827390561187093,0.2540341072996547,0.646523628462792,0.39492753623188004,59,227332.01793366935,9468.04086144641,513939.1736948282,515030.84744902013,515303.359176055,515333.6382568367,0,0.23399764180984878,0,0.43595920138888633,54000.0,15000.0,30,0.0035156249999999997,33000.0,0.0,27,0.0,9000.0,0.0,9,0.0,7500.0,0.0,7
986,986,109500.0,94500.0,15000.0,73,63,10,0.13698630136986176,0.43361545138888635,0.10898980034722158,0.18742514941193275,0.25270480707560633,0.6793727689954105,0.373287671232873,63,213218.11045185872,9675.263546355069,513789.1227596488,514667.294343373,515112.8214860423,515162.3245018944,0,0.24223488380861705,0,0.43361545138888635,54000.0,15000.0,30,0.00234375,36000.0,0.0,26,0.0,12000.0,0.0,8,0.0,7500.0,0.0,5
987,987,153000.0,132000.0,21000.0,102,88,14,0.13725490196078344,0.43461453419811147,0.11143683667452786,0.18660732749244296,0.2628714393514203,0.6457298907646475,0.397058823529409,88,228934.02585421584,9784.546622330323,514644.5783516375,516213.17726202775,516397.7810599652,516418.2925930694,0,0.31879327272618146,0,0.43461453419811147,79500.0,21000.0,31,0.008203125,49500.0,0.0,27,0.001953125,13500.0,0.0,7,0.0009765625,10500.0,0.0,6
988,988,106500.0,94500.0,12000.0,71,63,8,0.1126760563380271,0.4141314338235271,0.10441176470588177,0.1788224941554371,0.2542467055266603,0.6920647995606809,0.36267605633802447,63,213350.74537130533,8334.87866019085,514836.11950026266,515917.34428579407,516012.50361991266,516023.0768792592,0,0.21983600996436048,0,0.4141314338235271,51000.0,12000.0,31,0.0035156249999999997,36000.0,0.0,28,0.0,12000.0,0.0,10,0.0,7500.0,0.0,6
989,989,106500.0,88500.0,18000.0,71,59,12,0.16901408450704067,0.45203536184210247,0.11315532483552562,0.1956526268185155,0.2506503242405677,0.6336098541980895,0.404929577464785,59,227883.38183466205,9132.286337323487,514877.28537832835,516162.98045512696,516711.09012952936,516771.99120446295,0,0.25356065322064547,0,0.45203536184210247,57000.0,18000.0,30,0.0005859375,33000.0,0.0,27,0.0,9000.0,0.0,6,0.0,7500.0,0.0,5
990,990,156000.0,135000.0,21000.0,104,90,14,0.13461538461538375,0.43920802696078254,0.11263403799019564,0.18856914316431755,0.26295974110139525,0.6766766766766766,0.37499999999999734,90,212192.0750527759,7913.3545179106295,514027.65113811474,515087.34567522275,515529.3086986352,515578.4157012366,0,0.311035299039887,0,0.43920802696078254,76500.0,21000.0,29,0.0083984375,52500.0,0.0,27,0.001953125,16500.0,0.0,9,0.0009765625,10500.0,0.0,6
991,991,106500.0,90000.0,16500.0,71,60,11,0.15492957746478728,0.4423930921052607,0.11133069490131517,0.1911427061794815,0.2533133114340596,0.6336098541980895,0.404929577464785,60,232117.60737772056,9538.583022775128,513597.8880274255,514438.73506863846,514636.6828994413,514658.6771028638,0,0.24521182364487307,0,0.4423930921052607,57000.0,16500.0,29,0.0029296875,33000.0,0.0,26,0.0,9000.0,0.0,8,0.0,7500.0,0.0,6
992,992,109500.0,93000.0,16500.0,73,62,11,0.15068493150684795,0.4512834821428542,0.11311383928571354,0.19524292048252256,0.25130059300479807,0.7120523784072689,0.3458904109589005,62,200009.591240643,8522.423914339393,512612.26994101406,513875.81501305563,514051.0589747098,514070.53052600473,0,0.2400155429256675,0,0.4512834821428542,52500.0,16500.0,30,0.001171875,34500.0,0.0,26,0.0,13500.0,0.0,9,0.0,9000.0,0.0,6
993,993,154500.0,130500.0,24000.0,103,87,16,0.15533980582524173,0.4510778356481463,0.11574797453703657,0.19362743009516556,0.2632700084417723,0.6414147521160822,0.40048543689320115,87,224842.41639436828,9654.598944537342,512093.58390569093,513099.1464594046,513102.8889712781,513103.3048059307,0,0.3281320780611155,0,0.4510778356481463,81000.0,24000.0,29,0.008984375,49500.0,0.0,25,0.001953125,13500.0,0.0,7,0.0009765625,10500.0,0.0,6
994,994,109500.0,94500.0,15000.0,73,63,10,0.13698630136986176,0.43934151785714015,0.11071428571428504,0.18973844937654247,0.25400305415529917,0.7120523784072689,0.3458904109589005,63,204208.63942237306,8142.06102091074,511708.2454004459,512599.868212317,512799.9051870518,512822.1315175779,0,0.23203239790900668,0,0.43934151785714015,52500.0,15000.0,30,0.0035156249999999997,34500.0,0.0,27,0.0,13500.0,0.0,11,0.0,9000.0,0.0,7
995,995,106500.0,91500.0,15000.0,71,61,10,0.14084507042253389,0.4298616976351327,0.10746542440878318,0.18613557513296505,0.2500034895025485,0.6433129147524247,0.3978873239436582,61,226883.24261485902,9143.225727878511,510892.9971351698,511922.88307397737,511951.6361562952,511954.83094321936,0,0.2489117454266676,0,0.4298616976351327,55500.0,15000.0,30,0.0,34500.0,0.0,29,0.0,9000.0,0.0,6,0.0,7500.0,0.0,5
996,996,157500.0,133500.0,24000.0,105,89,16,0.15238095238095142,0.45842524509803717,0.11729185814950929,0.19697927578732666,0.26175508372541256,0.6951450189155107,0.3595238095238069,89,201708.52127108272,7368.7740775235,509851.30212607235,511130.5847711216,511542.3960702806,511588.1528812982,0,0.3154904472808223,0,0.45842524509803717,76500.0,24000.0,28,0.0087890625,51000.0,0.0,25,0.0009765625,18000.0,0.0,11,0.0009765625,12000.0,0.0,7
997,997,106500.0,93000.0,13500.0,71,62,9,0.1267605633802805,0.4186919341216194,0.10540540540540486,0.18088001604146264,0.253500853163006,0.6433129147524247,0.3978873239436582,62,230661.23236871042,9646.881824562326,509248.2148096642,510338.94810525776,510379.6259298106,510384.1456880942,0,0.23967305725814209,0,0.4186919341216194,55500.0,13500.0,31,0.0029296875,34500.0,0.0,27,0.0,9000.0,0.0,7,0.0,7500.0,0.0,6
998,998,108000.0,91500.0,16500.0,72,61,11,0.15277777777777635,0.45069754464285416,0.11267438616071354,0.1951577615419914,0.2500033281817173,0.7097480832420592,0.34722222222221855,61,200915.91091679074,7817.763354077935,507122.9378471896,508297.09561555984,508564.6147172501,508594.33906188235,0,0.24027353467491713,0,0.45069754464285416,52500.0,16500.0,30,0.0,33000.0,0.0,27,0.0,13500.0,0.0,9,0.0,9000.0,0.0,6
999,999,154500.0,135000.0,19500.0,103,90,13,0.1262135922330089,0.42881816789215516,0.10989008884803879,0.18416083295215546,0.2625691998121366,0.6586168363546064,0.38592233009708465,90,215172.70428757652,9122.953291704878,507052.3888106251,508198.9297988256,508721.7873987413,508779.8826876208,0,0.31333421341497153,0,0.42881816789215516,76500.0,19500.0,30,0.0087890625,54000.0,0.0,27,0.0009765625,13500.0,0.0,8,0.0009765625,10500.0,0.0,6
1000,1000,109500.0,93000.0,16500.0,73,62,11,0.15068493150684795,0.44867621527777496,0.11275499131944373,0.19394656934982082,0.2526140191552541,0.702293094359515,0.3527397260273937,62,205517.84094428006,7980.44169190526,506913.6179168519,508174.59500767785,508314.1419690696,508329.647187002,0,0.23873644609350897,0,0.44867621527777496,54000.0,16500.0,29,0.00234375,33000.0,0.0,27,0.0,13500.0,0.0,10,0.0,9000.0,0.0,7
1001,1001,105000.0,93000.0,12000.0,70,62,8,0.1142857142857132,0.4117876838235271,0.10309340533088178,0.17822488531391253,0.25071388628285146,0.6650380021715526,0.3785714285714248,62,213300.36700797227,8440.9607945811,506951.7609844379,507826.6904035672,507995.1001649366,508013.81236064434,0,0.23226113912433924,0,0.4117876838235271,51000.0,12000.0,29,0.0005859375,37500.0,0.0,28,0.0,9000.0,0.0,6,0.0,7500.0,0.0,5
1002,1002,157500.0,133500.0,24000.0,105,89,16,0.15238095238095142,0.4509433962264132,0.11483545843160331,0.194072959508955,0.2593284551217524,0.6750551065393093,0.37380952380952115,89,211327.16422866678,8662.99096499011,505998.8168824211,507184.51571777597,507342.798763333,507360.3857683949,0,0.3243271951024408,0,0.4509433962264132,79500.0,24000.0,31,0.007421875,49500.0,0.0,26,0.0009765625,16500.0,0.0,10,0.0,12000.0,0.0,8
1003,1003,105000.0,94500.0,10500.0,70,63,7,0.09999999999999905,0.39648437499999806,0.09970703124999951,0.1713471508812213,0.2529580987373471,0.6578947368421053,0.3857142857142819,63,225487.27782540905,9139.238704603165,505655.89747156354,506792.13390706165,506811.7843829141,506813.9677691199,0,0.22450868707356336,0,0.39648437499999806,52500.0,10500.0,30,0.00234375,36000.0,0.0,28,0.0,9000.0,0.0,7,0.0,7500.0,0.0,5
1004,1004,111000.0,96000.0,15000.0,74,64,10,0.13513513513513392,0.4298616976351327,0.10761190878378318,0.1860511561158349,0.250683870113728,0.6851851851851852,0.36486486486486136,64,214487.77020366624,8857.451708937064,506290.0391354898,507317.2771033669,507621.0044665935,507654.75195139647,0,0.24385721766829674,0,0.4298616976351327,55500.0,15000.0,30,0.0005859375,34500.0,0.0,26,0.0,12000.0,0.0,8,0.0,9000.0,0.0,6
1005,1005,151500.0,130500.0,21000.0,101,87,14,0.1386138613861377,0.4405859374999981,0.11200195312499953,0.18973224721697252,0.2584226503603323,0.6702365308804205,0.37871287128712594,87,211185.21969828455,8773.177708014846,507670.6251842685,508417.5115561851,509031.9352601755,509100.20456061885,0,0.30534700859042524,0,0.4405859374999981,75000.0,21000.0,30,0.007421875,51000.0,0.0,27,0.0,15000.0,0.0,10,0.0,10500.0,0.0,7
1006,1006,105000.0,91500.0,13500.0,70,61,9,0.12857142857142734,0.4244698660714261,0.10670340401785652,0.18346504752320347,0.2527630813370329,0.6828316610925307,0.36428571428571055,61,217739.4573791854,9230.371131870896,508792.56246515736,509512.77412115334,509794.1811975266,509825.44865045696,0,0.22799863061550238,0,0.4244698660714261,52500.0,13500.0,30,0.00234375,33000.0,0.0,26,0.0,10500.0,0.0,7,0.0,9000.0,0.0,6
1007,1007,139500.0,126000.0,13500.0,93,84,9,0.09677419354838641,0.4005604619565203,0.10243503736413007,0.17212813156283874,0.26153208765111574,0.6742282507015903,0.3736559139784916,84,224824.6974781285,8538.32237365283,508985.5342301203,509739.42832953687,510129.85790242016,510173.23896607384,0,0.2795439699490809,0,0.4005604619565203,69000.0,13500.0,30,0.0052734375,46500.0,0.0,28,0.001953125,13500.0,0.0,7,0.001953125,10500.0,0.0,5
1008,1008,123000.0,99000.0,24000.0,82,66,16,0.1951219512195106,0.4881324404761875,0.12330264136904687,0.2106447847232511,0.2552030920739976,0.6618110236220472,0.3841463414634114,66,201498.61181770728,8707.621615441516,507663.39949675556,508905.5383720651,509368.29435630323,509419.7116878852,0,0.2681187570415,0,0.4881324404761875,63000.0,24000.0,30,0.005078125,39000.0,0.0,25,0.0,12000.0,0.0,10,0.0,9000.0,0.0,8
1009,1009,105000.0,94500.0,10500.0,70,63,7,0.09999999999999905,0.3988396139705862,0.10000287224264655,0.1725341365760016,0.2514716075129835,0.6782945736434108,0.37142857142856767,63,218037.6998019815,8216.041246432811,506997.6972746141,508114.5178359943,508228.7206755166,508241.40987990797,0,0.22528522028634204,0,0.3988396139705862,51000.0,10500.0,30,0.001171875,36000.0,0.0,30,0.0,10500.0,0.0,7,0.0,7500.0,0.0,5
1010,1010,156000.0,133500.0,22500.0,104,89,15,0.1442307692307683,0.44424380896226234,0.11477188974056558,0.19024578388548394,0.2668349608536472,0.6656819300837026,0.3798076923076896,89,217550.80913692637,9319.30638917908,507427.31569513754,508728.0686577316,509377.4575853737,509449.61191066727,0,0.31735109018201424,0,0.44424380896226234,79500.0,22500.0,31,0.0099609375,49500.0,0.0,24,0.0029296875,15000.0,0.0,7,0.001953125,12000.0,0.0,6
1011,1011,105000.0,93000.0,12000.0,70,62,8,0.1142857142857132,0.4153033088235271,0.10485121783088178,0.1792474195157599,0.25493998236546334,0.6782945736434108,0.37142857142856767,62,214388.010552182,9516.037351163104,508099.50671457744,509132.5469583802,509280.69181125803,509297.1523504667,0,0.2191158338090843,0,0.4153033088235271,51000.0,12000.0,30,0.0041015625,36000.0,0.0,28,0.0,10500.0,0.0,10,0.0,7500.0,0.0,7
1012,1012,108000.0,93000.0,15000.0,72,62,10,0.1388888888888876,0.4310335726351327,0.10805136190878317,0.18647448001553088,0.2513616941202669,0.6687306501547987,0.3749999999999962,62,222073.10252197357,8942.948325665668,507614.6503313923,508874.54492855154,509300.5457018875,509347.8791211471,0,0.24460849668869472,0,0.4310335726351327,55500.0,15000.0,30,0.001171875,33000.0,0.0,27,0.0,10500.0,0.0,7,0.0,9000.0,0.0,6
1013,1013,153000.0,133500.0,19500.0,102,89,13,0.12745098039215605,0.4301853553921552,0.1112572763480388,0.18415912404380863,0.2673891194807832,0.6564866229177183,0.3921568627450953,89,217808.5861984691,9155.032394666225,507529.4304146275,508834.79093141825,509708.7115245878,509805.8138127178,0,0.30772077766137773,0,0.4301853553921552,76500.0,19500.0,31,0.0099609375,52500.0,0.0,26,0.0029296875,15000.0,0.0,7,0.001953125,9000.0,0.0,4
1014,1014,105000.0,91500.0,13500.0,70,61,9,0.12857142857142734,0.42265624999999774,0.10683593749999944,0.1823489841994571,0.25554699645323303,0.6607335490830637,0.3857142857142819,61,226327.3465205894,9245.54725786671,509993.55533219874,510547.17448273895,510639.6849422409,510649.9638821855,0,0.23022799539923472,0,0.42265624999999774,54000.0,13500.0,31,0.0046875,33000.0,0.0,25,0.0,10500.0,0.0,10,0.0,7500.0,0.0,7
1015,1015,102000.0,91500.0,10500.0,68,61,7,0.10294117647058722,0.4007871685606039,0.10048976089015098,0.17337744922480744,0.25146445658263905,0.6682080924855491,0.38235294117646657,61,218336.35792455394,9790.366083215922,509907.2027098276,511310.36063740926,511693.38889265637,511735.9475876838,0,0.21953017026600125,0,0.4007871685606039,49500.0,10500.0,31,0.001171875,36000.0,0.0,30,0.0,10500.0,0.0,7,0.0,6000.0,0.0,4
1016,1016,151500.0,130500.0,21000.0,101,87,14,0.1386138613861377,0.43715444711538287,0.11275540865384572,0.1873112374299971,0.26598270285854825,0.650076472087688,0.3935643564356408,87,223269.77619652633,9088.515480272472,509256.88473773486,510277.0114551781,510755.9676325783,510809.18498562276,0,0.31404219836081176,0,0.43715444711538287,78000.0,21000.0,30,0.008984375,49500.0,0.0,25,0.0029296875,13500.0,0.0,6,0.001953125,10500.0,0.0,5
1017,1017,103500.0,93000.0,10500.0,69,62,7,0.10144927536231786,0.4031309185606039,0.10180812026515097,0.17397685687093836,0.2550891136359772,0.6820916905444127,0.37318840579709756,62,214058.58250042627,9514.46561595425,508090.9260447351,509072.5775822743,509372.19456704304,509405.48534312844,0,0.21260757931995153,0,0.4031309185606039,49500.0,10500.0,30,0.0041015625,36000.0,0.0,27,0.0,12000.0,0.0,11,0.0,6000.0,0.0,6
1018,1018,105000.0,90000.0,15000.0,70,60,10,0.1428571428571415,0.43420138888888626,0.10884331597222156,0.18784618020919272,0.25135175966669693,0.6495227995758218,0.392857142857139,60,221139.64917073908,9127.257026666775,508670.6214783786,509433.8707464644,509591.8810851158,509609.43778941035,0,0.24094669062580304,0,0.43420138888888626,54000.0,15000.0,29,0.001171875,34500.0,0.0,28,0.0,9000.0,0.0,6,0.0,7500.0,0.0,5
1019,1019,150000.0,132000.0,18000.0,100,88,12,0.1199999999999992,0.42459741709183507,0.10961615114795877,0.18187446287985506,0.2664588424048097,0.6731287022078621,0.37999999999999723,88,214480.96585570017,8007.608553759754,508408.72738298494,509395.8587431523,509607.2577687128,509630.74654933065,0,0.30165218876282063,0,0.42459741709183507,73500.0,18000.0,30,0.008984375,51000.0,0.0,26,0.0029296875,16500.0,0.0,8,0.001953125,9000.0,0.0,4
1020,1020,102000.0,90000.0,12000.0,68,60,8,0.11764705882352826,0.4141314338235271,0.10426528033088177,0.1789053051335179,0.2535394016247135,0.6620847651775487,0.38235294117646657,60,221448.9082243766,9011.19966580905,509310.34840045625,510639.2113504474,510862.83249197144,510887.6792854741,0,0.22202190621631723,0,0.4141314338235271,51000.0,12000.0,31,0.0029296875,34500.0,0.0,28,0.0,9000.0,0.0,9,0.0,7500.0,0.0,7
1021,1021,102000.0,90000.0,12000.0,68,60,8,0.11764705882352826,0.41535274621211876,0.1039846709280297,0.17976860123270982,0.25070775883766194,0.6808009422850412,0.374999999999996,60,213127.76320375985,8696.623552745208,509276.52727773617,510267.96473907284,510374.6867510039,510386.5447523296,0,0.22542791919232402,0,0.41535274621211876,49500.0,12000.0,29,0.0005859375,34500.0,0.0,27,0.0,12000.0,0.0,8,0.0,6000.0,0.0,4
1022,1022,150000.0,130500.0,19500.0,100,87,13,0.12999999999999914,0.4329296874999983,0.11130859374999957,0.18570666741894934,0.264302682769882,0.6603275224511358,0.3849999999999971,87,217276.88132352408,8346.509694028646,509129.1417174291,510153.87921100034,510930.14877755824,511016.4009516202,0,0.31099139236923273,0,0.4329296874999983,75000.0,19500.0,28,0.0083984375,51000.0,0.0,26,0.001953125,13500.0,0.0,7,0.001953125,10500.0,0.0,5
1023,1023,102000.0,91500.0,10500.0,68,61,7,0.10294117647058722,0.4025449810606039,0.10136866714015097,0.17388833926894487,0.2536412660919451,0.6808009422850412,0.374999999999996,61,217529.96945719837,9280.511325653642,508422.8688428253,509407.30476509704,509416.0515898566,509417.0234592743,0,0.21685991147849779,0,0.4025449810606039,49500.0,10500.0,31,0.0029296875,34500.0,0.0,27,0.0,12000.0,0.0,10,0.0,6000.0,0.0,6
1024,1024,100500.0,88500.0,12000.0,67,59,8,0.11940298507462567,0.41476680871211874,0.10369170217802968,0.17959929649564782,0.25000361649868047,0.6684038117927338,0.3768656716417871,59,215803.40246448654,8053.697719082236,507702.20443811675,509105.82809020765,509732.2137929624,509801.8122043796,0,0.22639178287213743,0,0.41476680871211874,49500.0,12000.0,30,0.0,34500.0,0.0,28,0.0,9000.0,0.0,6,0.0,7500.0,0.0,5
1025,1025,150000.0,135000.0,15000.0,100,90,10,0.09999999999999934,0.40234374999999867,0.10351562499999967,0.1725547526719491,0.26464111169993526,0.6673785371062466,0.3849999999999971,90,226407.37605943347,9889.550224049017,508127.51748101896,509044.42593765375,509111.6900507943,509119.16384114325,0,0.3065493990358293,0,0.40234374999999867,75000.0,15000.0,31,0.0087890625,49500.0,0.0,24,0.001953125,16500.0,0.0,9,0.0009765625,9000.0,0.0,5
1026,1026,99000.0,88500.0,10500.0,66,59,7,0.10606060606060498,0.4019590435606039,0.10122218276515098,0.1736346268994441,0.2536465734447524,0.6520958083832336,0.3939393939393898,59,224922.89318306863,8565.752148266882,508980.4966836326,510101.41581415595,510127.3756462427,510130.2600720301,0,0.21323352327830788,0,0.4019590435606039,49500.0,10500.0,31,0.0029296875,34500.0,0.0,27,0.0,9000.0,0.0,8,0.0,6000.0,0.0,5
1027,1027,103500.0,93000.0,10500.0,69,62,7,0.10144927536231786,0.39531249999999807,0.09882812499999952,0.17117533371676713,0.2500037944760016,0.6653158188932364,0.387681159420286,62,230730.30566895285,9800.865262277424,509574.3732857805,510146.8533596638,510582.38947626296,510630.7823781073,0,0.23018955713427033,0,0.39531249999999807,52500.0,10500.0,29,0.0,33000.0,0.0,27,0.0,12000.0,0.0,8,0.0,6000.0,0.0,4
1028,1028,148500.0,127500.0,21000.0,99,85,14,0.14141414141414047,0.4411718749999981,0.11322265624999953,0.18937556502758293,0.2633261767253141,0.6494169096209913,0.3964646464646435,85,216224.032288873,8963.279274396598,507740.862824399,508783.23495982884,508946.0605675455,508964.1523017362,0,0.3064011534027883,0,0.4411718749999981,75000.0,21000.0,30,0.009765625,51000.0,0.0,24,0.0009765625,13500.0,0.0,8,0.0009765625,9000.0,0.0,5
1029,1029,105000.0,91500.0,13500.0,70,61,9,0.12857142857142734,0.4214843749999977,0.10595703124999942,0.1821723096740746,0.25278265189747817,0.6586021505376344,0.392857142857139,61,225604.09967095254,9091.29862197861,507719.8495808169,508691.7351735532,509063.1687468283,509104.43914385885,0,0.23133912441123117,0,0.4214843749999977,54000.0,13500.0,31,0.00234375,33000.0,0.0,28,0.0,12000.0,0.0,9,0.0,6000.0,0.0,5
1030,1030,100500.0,88500.0,12000.0,67,59,8,0.11940298507462567,0.4117876838235271,0.10294692095588177,0.1783092975783644,0.2500036426627156,0.6460852043753598,0.39925373134327957,59,224853.62037303153,9515.955489810556,508456.3901913088,509588.9077275686,509664.6965012117,509673.117476061,0,0.22726371338855503,0,0.4117876838235271,51000.0,12000.0,30,0.0,34500.0,0.0,27,0.0,9000.0,0.0,6,0.0,6000.0,0.0,4
1031,1031,153000.0,130500.0,22500.0,102,87,15,0.14705882352941083,0.4461838942307674,0.11447566105769184,0.191535489899236,0.26319622182676083,0.6584810126582279,0.3921568627450953,87,216737.6145182886,9532.473305553198,507239.2573356591,508078.65721562796,508156.5397860884,508165.19340502843,0,0.31712344404430126,0,0.4461838942307674,78000.0,22500.0,29,0.0087890625,49500.0,0.0,24,0.001953125,16500.0,0.0,9,0.0009765625,9000.0,0.0,5
1032,1032,100500.0,88500.0,12000.0,67,59,8,0.11940298507462567,0.4135454963235271,0.10411879595588178,0.1786515924314067,0.25354441599477767,0.6460852043753598,0.39925373134327957,59,223874.50618787174,9823.994884163141,506031.40417911037,507177.126106185,507558.2941610885,507600.6461671889,0,0.22079135446725565,0,0.4135454963235271,51000.0,12000.0,31,0.0029296875,34500.0,0.0,27,0.0,9000.0,0.0,8,0.0,6000.0,0.0,5
1033,1033,106500.0,96000.0,10500.0,71,64,7,0.09859154929577371,0.3899070945945929,0.09747677364864822,0.16883472451734982,0.25000384708015777,0.6519658561821003,0.3978873239436582,64,238498.9940469481,10207.48388322629,507195.96863065846,508713.57220531994,509317.75678564125,509384.88840567693,0,0.23884899674952872,0,0.3899070945945929,55500.0,10500.0,31,0.0,33000.0,0.0,27,0.0,12000.0,0.0,8,0.0,6000.0,0.0,4
